5,2,"SBFFFBX","schoj001","T",1
5,2,"SBCS","josec002","T",0
5,0,"CBSBX","bogax001","T",0
5,1,"BCX","ortid001","T",0
5,2,"BCFBBC","ramih003","T",0
6,0,".SCBS","kim-h001","T",0
6,1,"CX","rickj001","T",0
6,2,"BFBX","machm001","T",2
6,2,".C>S","davic003","F",0
6,0,".X","shawt001","T",1
6,0,"CX","holtb002","T",0
6,1,"BSFB>FX","hanir001","T",0
6,2,"CFBFX","bradj001","T",0
7,0,"CBX","davic003","T",0
7,1,".FSBFFBX","trumm001","T",0
7,2,"CX","hardj003","T",0
7,0,"CBFBBX","bettm001","T",0
7,1,"CFS","pedrd001","T",0
7,2,"X","bogax001","T",1
7,2,"FBFFX","ortid001","T",0
8,0,".CSX","alvap001","T",0
8,1,"SFX","schoj001","T",0
8,2,"FBX","josec002","T",1
8,2,"BS*BX","kim-h001","T",0
8,0,"FFFFS","ramih003","T",0
8,1,"BBFX","shawt001","T",0
8,2,"X","holtb002","T",0
9,0,".CBSBS","rickj001","T",0
9,1,"CBTBS","machm001","T",0
9,2,"CBCS","davic003","T",0
1,0,"BCX","pillk001","T",0
1,1,"CCBBFX","donaj001","T",0
1,2,"BBCCBX","bautj002","T",0
1,0,"CSX","bettm001","T",0
1,1,"BBFFX","pedrd001","T",0
1,2,"CSX","bogax001","T",1
1,2,"BFSBB>F>X","ortid001","T",2
1,2,"CFBBS","ramih003","T",0
1,2,"X","shawt001","T",2
2,0,"BFFBBX","encae001","T",4
2,0,"BBSH","tulot001","F",0
2,0,"C*BFC","smoaj001","T",0
2,1,"LCS","saunm001","T",0
2,0,"CBCFX","holtb002","T",0
2,1,"CBBBFX","vazqc001","T",2
2,1,"BX","bradj001","T",0
2,2,"BB*BCCX","bettm001","T",1
2,2,"1FBB1BF1>B","pedrd001","F",0
2,2,"BCBFS","bogax001","T",0
3,0,"CBBBFC","goinr001","T",0
3,1,"BFFBBX","tholj001","T",0
3,2,"CCBFFX","pillk001","T",0
3,0,"SX","ortid001","T",0
3,1,"CSBX","ramih003","T",0
3,2,"BFBCBB","shawt001","F",0
3,2,"BFX","holtb002","T",0
4,0,"CBBX","donaj001","T",0
4,1,"CBBFC","bautj002","T",0
4,2,"CBFBFBX","encae001","T",0
4,0,"BCFX","vazqc001","T",0
4,1,"BCBBSX","bradj001","T",1
4,1,"BB1X","bettm001","T",0
4,1,"FBX","pedrd001","T",0
5,0,"CX","tulot001","T",0
5,1,"BCFS","smoaj001","T",0
5,2,"FX","saunm001","T",0
5,0,"BBX","bogax001","T",0
5,1,"BBSFFFBB","ortid001","F",0
5,1,"CSFFS","ramih003","T",0
5,2,"B+1CBBB","shawt001","F",0
5,2,".CCFBFX","holtb002","T",0
6,0,"BBX","goinr001","T",0
6,1,"CFS","tholj001","T",0
6,2,"CH","pillk001","F",0
6,2,"C1CBF*B*B>C","donaj001","T",0
6,0,"X","vazqc001","T",1
6,0,"BBSSX","bradj001","T",1
6,0,".CX","bettm001","T",0
6,2,"CCBF*BX","pedrd001","T",1
6,2,"C1X","bogax001","T",0
7,0,"BFBBB","bautj002","F",0
7,0,"X","encae001","T",4
7,0,"BSFBC","tulot001","T",0
7,1,".CBSS","smoaj001","T",0
7,2,"CBCBX","saunm001","T",0
7,0,"BBSCBB","ortid001","F",0
7,0,"CCS","ramih003","T",0
7,1,"BCFF*BC","shawt001","T",0
7,2,"BCF>B","holtb002","F",0
7,2,"BCF>B.BB","holtb002","F",0
7,2,"BCBBX","vazqc001","T",0
8,0,".CBFBX","goinr001","T",0
8,1,".FFBS","martr004","T",0
8,2,"SFBFBFFBFC","pillk001","T",0
8,0,"..CSFBS","bradj001","T",0
8,1,"CX","bettm001","T",0
8,2,"BSCBC","pedrd001","T",0
9,0,".SFBX","donaj001","T",0
9,1,"BBCX","bautj002","T",0
9,2,"X","encae001","T",1
9,2,"BBBCB","tulot001","F",0
9,2,"FBCS","smoaj001","T",0
1,0,"CFC","pillk001","T",0
1,1,"CBSBBX","donaj001","T",3
1,1,"FX","bautj002","T",2
1,2,"BBTCS","encae001","T",0
1,0,"CCBBC","bettm001","T",0
1,1,"BX","pedrd001","T",0
1,2,"FSBX","bogax001","T",0
2,0,"BBTSBX","tulot001","T",0
2,1,"SFBBX","colac001","T",0
2,2,"BBCCX","martr004","T",0
2,0,"BBBCB","ortid001","F",0
2,0,"FC*BX","ramih003","T",0
2,1,"X","shawt001","T",1
2,1,"CCS","holtb002","T",0
2,2,"BFFF*BFS","vazqc001","T",0
3,0,"CFBX","barnd001","T",0
3,1,"BCBFBFFFX","carre001","T",0
3,2,"BCSBS","pillk001","T",0
3,0,"X","bradj001","T",1
3,0,"BC*BX","bettm001","T",0
3,1,"BX","pedrd001","T",1
3,1,"CX","bogax001","T",4
3,1,"CX","ortid001","T",0
3,2,"FCX","ramih003","T",2
3,2,"CS*BBBX","shawt001","T",1
3,2,"CX","holtb002","T",0
4,0,"FBSFBC","donaj001","T",0
4,1,"BBBCFX","bautj002","T",1
4,1,"CX","encae001","T",2
4,1,"X","tulot001","T",0
4,2,"X","colac001","T",0
4,0,"BFBCX","vazqc001","T",1
4,0,"BFX","bradj001","T",0
4,1,"CBFBFBFX","bettm001","T",0
4,2,"CBCX","pedrd001","T",0
5,0,"SBBX","martr004","T",1
5,0,"CSFFC","barnd001","T",0
5,1,"LX","carre001","T",0
5,2,"X","pillk001","T",0
5,0,"BCBX","bogax001","T",0
5,1,"CFBFBX","ortid001","T",0
5,2,"BSX","ramih003","T",0
6,0,"TBX","donaj001","T",1
6,0,"CB11SF1BS","bautj002","T",0
6,1,"SX","encae001","T",0
6,2,"BCCX","tulot001","T",0
6,0,"BCX","shawt001","T",0
6,1,"CBFBFX","holtb002","T",1
6,1,"X","vazqc001","T",0
7,0,"SCBBS","colac001","T",0
7,1,"CLBFS","martr004","T",0
7,2,"BSSC","barnd001","T",0
7,0,".CX","bradj001","T",0
7,1,"BBCX","bettm001","T",0
7,2,"BBCBFB","pedrd001","F",0
7,2,"X","bogax001","T",0
8,0,".BCX","carre001","T",1
8,0,"C1BX","pillk001","T",0
8,2,"CBFX","donaj001","T",0
8,0,".CMBX","ortid001","T",1
8,0,"CX","ramih003","T",0
8,2,"BSX","shawt001","T",0
9,0,".CBBBFFFC","bautj002","T",0
9,1,"CBSS","encae001","T",0
9,2,"SBBSFC","tulot001","T",0
1,0,"CBBBFX","saunm001","T",0
1,1,"BCCBX","donaj001","T",0
1,2,"CBX","bautj002","T",4
1,2,"BBBX","encae001","T",1
1,2,"F*BX","tulot001","T",1
1,2,"X","colac001","T",1
1,2,"CBFBS","martr004","T",0
1,0,"CFC","bettm001","T",0
1,1,"FX","bogax001","T",0
1,2,"CBBBB","ortid001","F",0
1,2,"CX","ramih003","T",0
2,0,"BCFBX","pillk001","T",1
2,0,"CBFBX","goinr001","T",0
2,1,"11CCBFFBX","saunm001","T",0
2,2,"SX","donaj001","T",0
2,0,"BCFC","shawt001","T",0
2,1,"CBCC","younc004","T",0
2,2,"BCBSBX","bradj001","T",0
3,0,"BFBCS","bautj002","T",0
3,1,"SBBSFBS","encae001","T",0
3,2,"CBX","tulot001","T",0
3,0,"BCBBFFS","hanir001","T",0
3,1,"SBFBBB","hernm003","F",0
3,1,"X","bettm001","T",0
3,2,"BBBCF>X","bogax001","T",0
4,0,"FCBH","colac001","F",0
4,0,"X","martr004","T",0
4,1,"BX","pillk001","T",1
4,1,"BFFS","goinr001","T",0
4,2,"C*BBCFX","saunm001","T",0
4,0,"BBBB","ortid001","F",0
4,0,"CFBS","ramih003","T",0
4,1,"BBSCX","shawt001","T",0
4,2,"X","younc004","T",0
5,0,"BCX","donaj001","T",0
5,1,"FCFBS","bautj002","T",0
5,2,"SCBX","encae001","T",0
5,0,"CFX","bradj001","T",0
5,1,"BBCCFFX","hanir001","T",0
5,2,"FX","hernm003","T",1
5,2,"CCB>B","bettm001","F",0
5,2,"CCB>B.X","bettm001","T",1
5,2,"CX","bogax001","T",0
6,0,"SFBS","tulot001","T",0
6,1,"BFCX","colac001","T",0
6,2,"FCBBFBFH","martr004","F",0
6,2,"X","pillk001","T",0
6,0,"BBX","ortid001","T",0
6,1,"CCX","ramih003","T",0
6,2,"FCBS","shawt001","T",0
7,0,".BFX","goinr001","T",1
7,0,"M1S11S","saunm001","T",0
7,1,".BFB11BX","donaj001","T",2
7,1,"BBSCFS","bautj002","T",0
7,2,"BFCBX","encae001","T",1
7,2,"CSBBC","tulot001","T",0
7,0,"CCC","younc004","T",0
7,1,"FCBX","bradj001","T",0
7,2,"BBCBC*B","hanir001","F",0
7,2,"BCX","hernm003","T",0
8,0,".FBFX","colac001","T",0
8,1,"BCFX","martr004","T",1
8,1,"BFX","pillk001","T",1
8,1,"B*BX","goinr001","T",0
8,0,"..BFBFS","bettm001","T",0
8,1,"CFBX","bogax001","T",0
8,2,"CX","ortid001","T",0
9,0,".X","saunm001","T",1
9,0,"CX","donaj001","T",1
9,0,"*BB2X","bautj002","T",2
9,0,"CBFS","encae001","T",0
9,1,"FF*BBFFS","tulot001","T",0
9,2,"FB*BBB","smoaj001","F",0
9,2,"CBC*B*B>S","martr004","T",0
9,0,".FFBX","ramih003","T",1
9,0,"BSSFX","shawt001","T",4
9,0,"FCBBFC","younc004","T",0
9,1,"SFS","bradj001","T",0
9,2,"FX","hanir001","T",0
1,0,"CBBSBX","saunm001","T",0
1,1,"BFFBBF*B","donaj001","F",0
1,1,"CX","bautj002","T",0
1,0,"BX","bettm001","T",0
1,1,"CBBBFFX","pedrd001","T",0
1,2,"CFS","bogax001","T",0
2,0,"BCFBBX","encae001","T",0
2,1,"CBBBX","tulot001","T",1
2,1,"1*B1SBX","martr004","T",0
2,0,"FCFX","shawt001","T",0
2,1,"SX","ramih003","T",2
2,1,"BX","younc004","T",0
2,2,"*BBCFX","rutlj001","T",2
2,2,"CFS","vazqc001","T",0
3,0,"SSX","goinr001","T",0
3,1,"BBCFX","pillk001","T",1
3,1,"C*B1C*BB>F>X","carre001","T",0
3,2,"X","saunm001","T",0
3,0,"TBBBB","bradj001","F",0
3,0,"BBCX","bettm001","T",0
3,1,"BBBFF>X","pedrd001","T",0
4,0,"BBBSB","donaj001","F",0
4,0,"BX","bautj002","T",0
4,2,"SCBX","encae001","T",1
4,2,"BBFCX","tulot001","T",0
4,0,"CX","bogax001","T",0
4,1,"BBX","shawt001","T",0
4,2,"BCFBT","ramih003","T",0
5,0,"CX","martr004","T",0
5,1,"CX","goinr001","T",0
5,2,"CBX","pillk001","T",1
5,2,"1B","carre001","F",0
5,2,"1B.SBCC","carre001","T",0
5,0,"BBCX","younc004","T",0
5,1,"BBFBX","rutlj001","T",0
5,2,"BSCX","vazqc001","T",0
6,0,"BCX","saunm001","T",1
6,0,"CFB1FX","donaj001","T",0
6,1,"SX","bautj002","T",0
6,0,"BX","bradj001","T",0
6,1,"BBCCX","bettm001","T",0
6,2,"FBFBFFFS","pedrd001","T",0
7,0,"CFBBBFT","encae001","T",0
7,1,"SBX","tulot001","T",0
7,2,"CBX","martr004","T",1
7,2,".FX","goinr001","T",0
7,0,"BX","bogax001","T",0
7,1,"SBSFBX","shawt001","T",1
7,1,"X","ramih003","T",0
8,0,".BFBX","pillk001","T",1
8,0,".SF*BBFB*B","smoaj001","F",0
8,0,".2B","saunm001","F",0
8,0,".2B.X","saunm001","T",0
8,1,"BFBH","donaj001","F",0
8,1,"CF*BBBFFB","bautj002","F",0
8,1,".FCS","encae001","T",0
8,2,"BCFBB>B","tulot001","F",0
8,2,"BFTBB>F>F>F>X","martr004","T",1
8,2,"SBBFS","goinr001","T",0
8,0,"..FFX","younc004","T",2
8,0,".BCCC","rutlj001","T",0
8,1,"CFX","vazqc001","T",0
8,2,"CCBX","bradj001","T",0
9,0,".CBBBFB","pillk001","F",0
9,0,".BX","colac001","T",0
9,2,"BBCBB","saunm001","F",0
9,2,"FFBBB>C","donaj001","T",0
9,0,".BCFFBX","bettm001","T",0
9,1,"CBBBX","pedrd001","T",1
9,1,"BBCX","bogax001","T",0
9,2,"B>S","shawt001","F",0
9,2,"B>S.X","shawt001","T",2
9,2,"CX","ramih003","T",1
9,2,".BSF*BFC","ortid001","T",0
1,0,"CBCBFBB","forsl001","F",0
1,0,"BBCX","morrl001","T",0
1,1,"CBBC*B*B","longe001","F",0
1,1,"B*BBCSS","dickc002","T",0
1,2,".BCFS","jennd002","T",0
1,0,"BCCS","bettm001","T",0
1,1,"BBBCFC","pedrd001","T",0
1,2,"CX","bogax001","T",0
2,0,"CBSBX","millb002","T",1
2,0,"1*BFB1TB>X","souzs001","T",0
2,1,"1CFS","kierk001","T",0
2,2,"1BC1C1B>C","casac001","T",0
2,0,"CSBS","ortid001","T",0
2,1,"CFFX","ramih003","T",0
2,2,"BBSCX","shawt001","T",0
3,0,"FFX","forsl001","T",0
3,1,"BCX","morrl001","T",0
3,2,"X","longe001","T",2
3,2,"X","dickc002","T",0
3,0,"BCBFBB","younc004","F",0
3,0,"BCBBS>B","hanir001","F",0
3,0,"*BBTX","bradj001","T",1
3,0,"*BSX","bettm001","T",0
3,1,"BFFF*BFX","pedrd001","T",0
4,0,"CFX","jennd002","T",0
4,1,"CCFFBFT","millb002","T",0
4,2,"BBBX","souzs001","T",0
4,0,".X","bogax001","T",0
4,1,"CBFBFS","ortid001","T",0
4,2,"BCFS","ramih003","T",0
5,0,".FBX","kierk001","T",0
5,1,"FSC","casac001","T",0
5,2,"CFX","forsl001","T",1
5,2,"BFSBX","morrl001","T",0
5,0,"CBST","shawt001","T",0
5,1,"CCS","younc004","T",0
5,2,"CBBSFFX","hanir001","T",0
6,0,"CCFX","longe001","T",0
6,1,"SFBFS","dickc002","T",0
6,2,"FBBBFFX","jennd002","T",0
6,0,"CX","bradj001","T",0
6,1,"CBCS","bettm001","T",0
6,2,"CBX","pedrd001","T",0
7,0,"FCBS","millb002","T",0
7,1,"CSS","souzs001","T",0
7,2,"BX","kierk001","T",0
7,0,"BFBFS","bogax001","T",0
7,1,"FFS","ortid001","T",0
7,2,"BX","ramih003","T",0
8,0,".BCSBFS","casac001","T",0
8,1,"CBCBBFB","forsl001","F",0
8,1,">S","morrl001","F",0
8,1,">S.S*BS","morrl001","T",0
8,2,"SSS","longe001","T",0
8,0,"CBBCS","shawt001","T",0
8,1,"CX","younc004","T",0
8,2,"CBX","hanir001","T",0
9,0,".X","dickc002","T",0
9,1,"BCBFH","jennd002","F",0
9,1,"C1X","millb002","T",0
9,2,"F1BCX","souzs001","T",0
9,0,".CFFX","bradj001","T",0
9,1,"SX","bettm001","T",0
9,2,"CFS","pedrd001","T",0
10,0,".TBCBFX","kierk001","T",4
10,0,"FFBBS","casac001","T",0
10,1,"CBBSBX","forsl001","T",2
10,1,"BBX","morrl001","T",0
10,2,"BBII","longe001","F",0
10,2,"..F*BX","guyeb001","T",0
10,2,"CX","jennd002","T",2
10,2,"B*BCS*BB","millb002","F",0
10,2,"FBFBX","souzs001","T",0
10,0,"..CBFS","bogax001","T",0
10,1,"CBX","ortid001","T",0
10,2,"CBCBS","ramih003","T",0
1,0,"BFBBCT","forsl001","T",0
1,1,"CBCC","morrl001","T",0
1,2,"SBSX","longe001","T",0
1,0,"BBBCB","bettm001","F",0
1,0,"C1F1*BBX","pedrd001","T",1
1,0,"CFX","bogax001","T",1
1,0,"BF*BX","ortid001","T",2
1,0,"CF*BB","ramih003","F",0
1,0,"CF*BB.S","ramih003","T",0
1,1,"*B*BF*BFFS","shawt001","T",0
1,2,"BC*BX","holtb002","T",0
2,0,"BBBCFFX","dickc002","T",0
2,1,"CBBSBS","jennd002","T",0
2,2,"CBCBC","millb002","T",0
2,0,"BCFS","vazqc001","T",0
2,1,"BX","bradj001","T",2
2,1,"BF*BX","bettm001","T",4
2,1,"BCX","pedrd001","T",0
2,2,"BX","bogax001","T",0
3,0,"X","souzs001","T",1
3,0,"BFFX","kierk001","T",0
3,1,">C","congh001","F",0
3,1,">C.X","congh001","T",0
3,2,"CB+3FB*BS","forsl001","T",0
3,0,"FCS","ortid001","T",0
3,1,"X","ramih003","T",0
3,2,"BX","shawt001","T",1
3,2,"BBCBX","holtb002","T",0
4,0,"FBX","morrl001","T",0
4,1,"BX","longe001","T",0
4,2,"CSBX","dickc002","T",2
4,2,"BBCBCB","jennd002","F",0
4,2,"X","millb002","T",0
4,0,"BCSS","vazqc001","T",0
4,1,"BBBB","bradj001","F",0
4,1,"1BBBC1C*B","bettm001","F",0
4,1,"CX","pedrd001","T",0
5,0,"X","souzs001","T",0
5,1,"BCBFBC","kierk001","T",0
5,2,"CSBBS","congh001","T",0
5,0,"BCBX","bogax001","T",1
5,0,">X","ortid001","T",2
5,0,"CCFS","ramih003","T",0
5,1,".CFBX","shawt001","T",0
5,2,"BCX","holtb002","T",1
5,2,"C>C","vazqc001","F",0
5,2,"C>C.*BFS","vazqc001","T",0
6,0,"..BBBCFFFX","forsl001","T",3
6,0,"CFBFS","morrl001","T",0
6,1,".BX","longe001","T",0
6,2,"BSBX","dickc002","T",4
6,2,"BBX","jennd002","T",0
6,0,"H","bradj001","F",0
6,0,".1","bettm001","F",0
6,1,".1.CBCBX","bettm001","T",1
6,1,"CFF11>B","pedrd001","F",0
6,1,"CFF11>B.FS","pedrd001","T",0
6,2,"B","younc004","F",0
6,2,"B.*BX","younc004","T",1
6,2,"CX","ortid001","T",0
7,0,"BCBX","millb002","T",0
7,1,"BCBFS","souzs001","T",0
7,2,"BX","kierk001","T",2
7,2,"X","congh001","T",1
7,2,"CBBX","forsl001","T",0
7,0,".X","ramih003","T",0
7,1,"CSX","shawt001","T",1
7,1,"BFS*BX","holtb002","T",0
7,2,"CFS","vazqc001","T",0
8,0,".BBB*B","morrl001","F",0
8,0,"BX","longe001","T",0
8,1,"FB+1X","dickc002","T",0
8,2,"FFX","jennd002","T",0
8,0,".SLFFBX","bradj001","T",0
8,1,"BBFCFX","bettm001","T",0
8,2,"FBFFBFBX","pedrd001","T",0
9,0,".FBSFS","millb002","T",0
9,1,"FCX","souzs001","T",0
9,2,"X","kierk001","T",1
9,2,"S>B","congh001","F",0
9,2,"S>B.BSF>S","congh001","T",0
1,0,"BSCX","forsl001","T",1
1,0,"BSFH","guyeb001","F",0
1,0,"X","longe001","T",0
1,1,"1BSFX","pears001","T",1
1,1,"CTBFS","jennd002","T",0
1,2,"SSS","souzs001","T",0
1,0,"CBBCBX","bettm001","T",1
1,0,"C1BX","pedrd001","T",4
1,0,"CX","bogax001","T",2
1,0,"BCBFFBX","ortid001","T",0
1,1,"BC*BBX","ramih003","T",1
1,1,"B1CCX","shawt001","T",2
1,1,"CX","holtb002","T",1
1,1,"1*B>S","vazqc001","F",0
1,1,"1*B>S.BX","vazqc001","T",0
1,2,"BSS>S","bradj001","T",0
2,0,"CFBBFBFS","beckt001","T",0
2,1,"FX","kierk001","T",0
2,2,"BBFSBX","casac001","T",1
2,2,"SBFBS","forsl001","T",0
2,0,"BCCBBFFC","bettm001","T",0
2,1,"CTX","pedrd001","T",1
2,1,"BBB*B","bogax001","F",0
2,1,"BBCF*B>X","ortid001","T",0
2,2,"BX","ramih003","T",0
3,0,"BBBCX","guyeb001","T",0
3,1,"CX","longe001","T",4
3,1,"BBFBSB","pears001","F",0
3,1,"BBSC+1BX","jennd002","T",0
